Company_ID,Year,Industry,Company_Size,Revenue_GBP,AI_Investment_GBP,AI_Adoption_Pct,AI_Tools_Used,AI_Maturity_Level,Data_Quality_Score,Decision_Accuracy_Pct,Decision_Time_Days,Revenue_Growth_Pct,Employee_Productivity_Index,Customer_Satisfaction_Index,Ethical_Compliance,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes,Revenue_per_Employee,AI_Invest_per_Employee,Revenue_Growth_Computed,AI_Maturity_Num
C0896,2021,Retail,42298,11004040575.98,92928.4,49.7,3,Medium,7.23,82.36,12.5,4.91,79.1,66.43,Yes,18819.48,11787.48,260155.10369237314,2.1969927656153954,-13.781987310098732,2
C0896,2022,Retail,42298,13433090654.41,98479.62,42.43,4,Medium,7.72,76.86,8.17,7.2,88.51,61.14,Yes,18908.59,8813.42,317582.1706560594,2.3282334862168423,22.074165045630735,2
C0896,2023,Retail,42298,22533110059.39,105695.95,56.15,5,Medium,8.64,87.76,7.79,13.37,95.6,73.81,Yes,19931.1,16376.3,532722.825178259,2.4988403707031064,67.74330374962905,2
C0896,2024,Retail,42298,15571559238.06,89632.82,55.26,5,Medium,8.11,89.37,5.95,7.31,83.68,75.39,Yes,23233.43,8400.73,368139.3739198071,2.1190793890964112,-30.894762431735344,2
C0897,2015,Manufacturing,9632,1091992891.8,36864.0,34.53,4,Low,6.44,77.33,11.14,5.99,73.84,62.61,Yes,19959.46,12861.62,113371.35504568106,3.8272425249169437,,1
C0897,2016,Manufacturing,9632,1129202354.27,40050.79,36.35,2,Low,5.95,75.53,12.83,3.41,73.35,62.21,Yes,23238.88,9260.23,117234.46369082226,4.158096968438539,3.407482113612059,1
C0897,2017,Manufacturing,9632,1262988135.23,35202.52,36.14,5,Low,7.11,83.82,9.56,7.54,73.15,67.51,Yes,22768.29,10707.93,131124.1834748754,3.6547466777408633,11.84781279051521,1
C0897,2018,Manufacturing,9632,1356160179.0,35952.22,41.6,3,Medium,6.67,77.85,13.63,7.49,77.74,68.45,No,22235.24,14732.98,140797.36077657808,3.7325809800664453,7.3771115635249185,2
C0897,2019,Manufacturing,9632,1669888722.08,39895.77,35.87,4,Low,6.85,84.63,10.1,11.2,65.95,70.79,No,24757.48,8599.95,173368.845730897,4.142002699335547,23.133590555013626,1
C0897,2020,Manufacturing,9632,1545724411.82,55913.89,45.41,2,Medium,6.04,79.46,9.98,7.2,82.83,69.02,Yes,24503.42,10132.36,160478.03278862126,5.8050134966777405,-7.435484090541189,2
C0897,2021,Manufacturing,9632,1444225845.21,38629.18,39.87,4,Low,6.8,76.6,7.29,4.77,86.23,70.62,Yes,25608.48,12591.57,149940.39090635383,4.010504568106312,-6.566407687803244,1
C0897,2022,Manufacturing,9632,1508492447.07,41486.51,45.92,3,Medium,7.32,80.98,11.29,4.72,80.86,62.37,No,26782.61,14825.69,156612.58794331393,4.307154277408638,4.449899721234751,2
C0897,2023,Manufacturing,9632,1597504341.69,49550.59,51.17,3,Medium,5.58,69.95,8.58,4.87,77.73,64.93,Yes,19942.52,17394.89,165853.8560724668,5.14437188538206,5.900718614328571,2
C0897,2024,Manufacturing,9632,1862447165.82,54015.83,51.23,3,Medium,7.4,83.34,12.89,6.11,75.67,73.88,No,23912.54,11016.81,193360.37851121262,5.60795577242525,16.584795246923512,2
C0898,2015,Retail,3292,5205408397.26,31632.63,45.15,5,Medium,4.76,76.82,8.87,8.34,69.62,62.08,No,1114.41,400.28,1581229.7683049818,9.60893985419198,,2
C0898,2016,Retail,3292,5384342384.11,30586.85,32.93,3,Low,5.64,72.09,14.32,3.44,68.84,72.76,Yes,1887.32,847.04,1635583.9562910085,9.291266707168894,3.437462984540951,1
C0898,2017,Retail,3292,5188963508.59,32879.31,42.63,2,Medium,4.06,77.68,11.07,-0.16,73.02,69.11,No,1857.22,617.35,1576234.3586239368,9.987639732685297,-3.628648803920642,2
C0898,2018,Retail,3292,6763965024.5,28590.66,41.65,5,Medium,5.55,75.73,9.67,9.12,70.56,67.26,No,1888.65,1527.04,2054667.3828979344,8.684890643985419,30.352911777133997,2
C0898,2019,Retail,3292,6188955791.47,30169.65,39.04,5,Low,5.53,75.23,14.38,4.42,67.09,67.1,No,1646.04,614.73,1879998.7215886998,9.164535236938033,-8.501067509178984,1
C0898,2020,Retail,3292,6426495740.09,22008.81,41.53,2,Medium,5.16,80.22,13.01,4.3,61.29,65.46,No,1868.5,771.33,1952155.4496020656,6.685543742405833,3.8381264404472315,2
C0898,2021,Retail,3292,6417022198.11,38735.08,41.38,3,Medium,4.02,78.48,16.55,3.55,62.21,68.84,No,1661.42,664.81,1949277.7029495747,11.766427703523695,-0.1474138062661834,2
C0898,2022,Retail,3292,5173443234.21,34949.86,42.62,4,Medium,4.89,70.05,12.88,-0.09,82.52,79.49,Yes,1296.2,1064.86,1571519.8159811664,10.616603888213852,-19.37937762263422,2
C0898,2023,Retail,3292,11058438089.75,41133.51,38.77,5,Low,6.01,74.95,11.9,9.88,76.95,70.71,No,1640.54,986.03,3359185.3249544348,12.494990886998785,113.75392729980649,1
C0898,2024,Retail,3292,8461643619.98,36863.52,56.49,5,Medium,6.6,82.0,9.1,5.55,73.07,60.36,No,2118.1,772.58,2570365.619678007,11.197910085054676,-23.48247056857834,2
C0899,2015,Manufacturing,74,14050102404.8,273810.86,36.22,4,Low,9.48,79.67,10.88,4.39,80.89,67.43,Yes,214.81,75.8,189866248.7135135,3700.1467567567565,,1
C0899,2016,Manufacturing,74,14709940283.35,312280.52,41.07,2,Medium,7.01,77.93,12.64,4.7,82.55,66.49,No,198.69,145.05,198782976.80202705,4220.007027027027,4.6963207778797145,2
C0899,2017,Manufacturing,74,16317125945.72,323923.95,42.69,4,Medium,7.49,89.12,11.33,7.77,72.22,70.74,Yes,172.03,147.78,220501701.96918917,4377.350675675676,10.925847633719844,2
C0899,2018,Manufacturing,74,17585996359.26,300679.1,43.06,3,Medium,7.94,84.19,10.06,7.77,86.08,67.15,No,86.98,56.41,237648599.44945943,4063.231081081081,7.77631071648881,2
C0899,2019,Manufacturing,74,17009402079.82,346868.14,46.82,5,Medium,9.38,84.25,7.23,4.89,83.96,70.51,Yes,210.46,151.59,229856784.86243242,4687.407297297297,-3.2787126055350835,2
C0899,2020,Manufacturing,74,17650871299.16,287915.73,49.28,5,Medium,9.07,88.51,6.53,4.67,77.94,72.8,No,194.82,87.95,238525287.8264865,3890.753108108108,3.7712626012941453,2
C0899,2021,Manufacturing,74,20551811306.82,345673.37,58.76,5,Medium,7.87,78.95,8.51,6.54,80.63,67.72,No,206.63,91.59,277727179.8218919,4671.261756756757,16.43510939767634,2
C0899,2022,Manufacturing,74,20918618352.62,377593.56,56.56,5,Medium,9.08,86.39,6.7,5.85,89.18,65.96,No,172.5,96.92,282684031.7921621,5102.615675675675,1.7847918138401475,2
C0899,2023,Manufacturing,74,21674311566.96,354540.01,53.0,5,Medium,8.84,82.64,8.01,5.57,86.39,72.68,Yes,185.69,115.82,292896102.2562162,4791.0812162162165,3.6125388474586018,2
C0899,2024,Manufacturing,74,38696042284.88,317255.86,58.47,4,Medium,9.38,85.2,4.95,11.91,93.88,70.98,No,232.37,191.65,522919490.33621615,4287.241351351351,78.53412398051745,2
C0900,2015,Retail,37167,14755153668.46,242909.96,41.5,5,Medium,7.91,83.79,9.21,6.48,77.44,70.28,Yes,18585.97,9150.92,396996.0897694191,6.535635375467485,,2
C0900,2016,Retail,37167,15121213298.33,257489.98,43.02,3,Medium,8.58,83.24,9.18,2.48,80.29,63.63,No,13802.2,9771.89,406845.13946054294,6.927919390857482,2.480893375258275,2
C0900,2017,Retail,37167,16032811695.75,290539.31,39.74,3,Low,6.77,76.01,10.37,4.24,77.29,62.51,No,16018.15,5666.05,431372.2306279764,7.817131057120564,6.0286061669448054,1
C0900,2018,Retail,37167,18820946863.28,204044.58,43.31,4,Medium,8.09,82.96,10.1,8.45,72.43,71.56,No,16515.52,9143.06,506388.6475443269,5.489939462426346,17.390182211577287,2
C0900,2019,Retail,37167,19030613724.87,292138.71,46.12,4,Medium,7.25,87.49,8.03,6.57,74.57,66.57,No,22759.4,14745.59,512029.8578004681,7.860163855032691,1.114008041747705,2
C0900,2020,Retail,37167,15395247395.3,160434.88,35.7,2,Low,5.38,76.72,12.55,0.85,60.97,75.42,Yes,14734.04,11357.0,414218.18805122824,4.316594828745931,-19.10272775291083,1
C0900,2021,Retail,37167,21919245123.27,351450.58,54.11,5,Medium,6.88,88.73,6.88,6.82,78.03,73.0,No,22180.36,9975.82,589750.1849293729,9.455984610003497,42.376699512875035,2
C0900,2022,Retail,37167,18553334657.36,333688.37,57.35,6,Medium,6.21,86.58,9.07,3.33,77.12,69.76,No,16179.25,13160.94,499188.38371028064,8.978081900610757,-15.355959783198314,2
C0900,2023,Retail,37167,26240874885.05,332338.03,58.77,5,Medium,6.97,84.6,7.96,7.46,72.25,62.94,No,20924.59,17985.05,706026.1760446094,8.94175020851831,41.43481681143717,2
C0900,2024,Retail,37167,25687216710.01,357193.16,59.59,3,Medium,8.61,87.55,7.13,6.35,92.87,69.73,Yes,22990.07,9810.74,691129.6771332095,9.610492103209836,-2.109907453411286,2
C0901,2015,Retail,27730,5769556424.39,31037.54,38.18,3,Low,7.61,76.69,8.24,9.07,74.54,71.9,No,10878.15,9397.89,208061.89774215652,1.1192765957446809,,1
C0901,2016,Retail,27730,6491608904.4,41069.12,32.34,2,Low,8.56,81.62,9.42,12.51,69.77,68.29,Yes,15144.55,7865.52,234100.5735448972,1.481035701406419,12.514869894635616,1
C0901,2017,Retail,27730,6645709537.0,36028.88,31.36,4,Low,5.41,79.05,9.94,7.32,60.58,63.36,Yes,10765.82,4625.31,239657.75467003245,1.2992744320230796,2.373843447277779,1
C0901,2018,Retail,27730,7144934682.04,35715.92,38.99,4,Low,7.55,85.18,9.34,7.39,76.94,74.62,Yes,11849.92,9428.9,257660.8251727371,1.2879884601514604,7.511991643037708,1
C0901,2019,Retail,27730,7394129207.46,37923.89,41.06,3,Medium,6.03,78.7,13.96,6.4,72.54,68.02,No,10506.12,7290.06,266647.2847984133,1.3676123332131265,3.4877089366036174,2
C0901,2020,Retail,27730,6742881494.35,35238.13,46.86,5,Medium,7.18,77.73,7.97,3.17,80.73,72.79,Yes,11413.95,7952.65,243161.9723891093,1.2707583844212045,-8.807632309872949,2
C0901,2021,Retail,27730,8613298755.72,33468.55,38.81,3,Low,7.63,78.22,8.15,6.91,68.18,69.94,No,15353.83,9323.34,310613.0095824017,1.20694374323837,27.739138867222568,1
C0901,2022,Retail,27730,8783054229.04,33464.99,43.66,3,Medium,7.39,83.96,8.62,6.19,70.42,64.83,Yes,11513.41,7867.62,316734.73599134514,1.2068153624233682,1.9708531903327886,2
C0901,2023,Retail,27730,11526311209.83,38276.76,45.67,3,Medium,7.99,82.05,10.69,9.04,71.64,68.83,No,11317.97,6125.75,415662.1424388749,1.3803375405697802,31.233519789958542,2
C0901,2024,Retail,27730,12485864352.86,39633.11,55.76,5,Medium,6.91,77.18,8.08,8.96,79.28,74.57,Yes,15967.31,6909.41,450265.57348936173,1.4292502704652001,8.324893589647854,2
C0902,2015,Retail,2715,13569212767.11,362514.45,38.1,3,Low,9.96,88.75,6.89,6.33,84.1,75.11,Yes,1570.9,988.03,4997868.422508287,133.52281767955802,,1
C0902,2016,Retail,2715,14208081459.22,324739.34,38.66,4,Low,9.56,88.06,6.51,4.71,88.9,74.53,No,1323.32,1098.84,5233179.174666666,119.60933333333334,4.708222231274406,1
C0902,2017,Retail,2715,16990949705.0,413371.81,40.94,3,Medium,10.0,87.12,8.71,11.9,85.01,66.85,Yes,1383.77,988.41,6258176.686924494,152.2548103130755,19.58651668606619,2
C0902,2018,Retail,2715,18275811764.88,250788.95,42.22,5,Medium,9.59,86.3,9.05,10.44,77.21,70.59,No,1473.55,1307.17,6731422.381171271,92.37162062615101,7.562037921293463,2
C0902,2019,Retail,2715,14227525684.31,313401.47,48.72,4,Medium,9.36,79.39,5.7,1.19,76.84,74.08,Yes,1291.23,388.86,5240340.95186372,115.43332228360957,-22.15106027930017,2
C0902,2020,Retail,2715,21294532501.5,348372.03,47.04,1,Medium,10.0,89.01,5.67,9.43,90.34,77.02,No,1554.0,1256.85,7843290.055801105,128.3138232044199,49.671369245767295,2
C0902,2021,Retail,2715,20667461764.99,312834.54,53.64,4,Medium,10.0,88.37,6.17,7.26,94.61,74.44,Yes,867.07,737.96,7612324.775318601,115.2245082872928,-2.9447499561956914,2
C0902,2022,Retail,2715,23370596635.57,506737.41,54.34,4,Medium,9.34,82.92,5.77,8.08,89.59,70.95,Yes,1390.41,1065.46,8607954.561904235,186.6436132596685,13.079181668834728,2
C0902,2023,Retail,2715,22177986811.9,342807.43,58.92,4,Medium,9.99,87.64,6.93,6.33,85.54,66.23,No,1506.75,952.67,8168687.591860037,126.2642467771639,-5.103035417824331,2
C0902,2024,Retail,2715,19328454845.24,475422.8,68.08,5,Medium,10.0,95.34,6.49,4.01,93.74,77.6,Yes,1692.95,973.49,7119136.222924494,175.10968692449356,-12.848469930241968,2
C0903,2015,Manufacturing,40972,11061871415.86,396726.27,37.64,3,Low,2.33,71.21,12.76,2.06,59.51,66.02,No,102719.78,43196.65,269986.1226169091,9.682863174851118,,1
C0903,2016,Manufacturing,40972,12203904733.4,407608.26,33.64,4,Low,2.68,72.62,12.51,10.32,53.76,68.02,No,110021.88,49267.47,297859.62934198964,9.948458947573954,10.32405164195458,1
C0903,2017,Manufacturing,40972,12950798773.13,460444.82,43.99,4,Medium,1.0,70.24,16.59,8.2,54.81,70.57,Yes,93441.87,81811.96,316089.00647100457,11.238036219857463,6.120123485443796,2
C0903,2018,Manufacturing,40972,12780719058.76,461536.15,41.38,4,Medium,2.18,71.12,12.48,4.93,55.24,66.8,No,81699.5,32254.74,311937.88584301475,11.264672215171338,-1.3132758631295816,2
C0903,2019,Manufacturing,40972,12405347908.86,358217.34,41.86,3,Medium,3.33,67.78,15.28,2.91,64.72,67.65,No,87454.57,32226.06,302776.23520599434,8.742979107683297,-2.9370111976815383,2
C0903,2020,Manufacturing,40972,11171053350.81,354154.19,48.45,4,Medium,2.45,70.29,14.07,0.2,67.05,65.13,No,110494.31,39905.28,272650.9164993166,8.643810163038172,-9.949697236370604,2
C0903,2021,Manufacturing,40972,14964713637.13,374376.62,56.69,4,Medium,2.4,74.87,12.82,5.17,69.07,65.14,Yes,114840.59,95084.82,365242.4494076442,9.137377233232451,33.95973653679603,2
C0903,2022,Manufacturing,40972,20007251982.54,416379.69,46.03,4,Medium,1.73,73.88,13.85,8.83,53.64,69.17,Yes,113063.15,86351.2,488315.23924973153,10.162542468026945,33.69619003532822,2
C0903,2023,Manufacturing,40972,19098515272.08,344793.29,53.25,4,Medium,1.65,71.91,15.24,7.06,73.91,62.94,No,123802.38,67934.03,466135.7822922972,8.415339500146441,-4.542036613789035,2
C0903,2024,Manufacturing,40972,23646950320.33,329039.63,67.63,6,Medium,3.57,71.81,11.14,8.81,74.11,64.89,No,106799.52,52497.45,577149.0364231671,8.030841306257932,23.815647360291557,2
C0904,2015,Technology,46833,4603056886.27,40180.18,33.3,3,Low,6.06,78.18,11.61,1.41,69.33,76.5,Yes,10606.15,7646.47,98286.61171118656,0.8579458928533299,,1
C0904,2016,Technology,46833,5164769557.86,42996.56,33.95,2,Low,5.26,68.63,13.34,12.2,63.32,65.12,No,9825.52,4203.46,110280.56195118825,0.9180825486302393,12.20303562325018,1
C0904,2017,Technology,46833,5176586514.05,44188.02,40.45,4,Medium,5.26,77.69,12.25,6.05,76.46,70.19,No,8596.54,2633.0,110532.88309632098,0.9435231567484466,0.22879929215848804,2
C0904,2018,Technology,46833,4969025642.85,47590.85,34.11,5,Low,6.03,74.33,14.85,2.58,65.1,63.8,Yes,8815.96,2745.97,106100.94682915893,1.016181965707941,-4.009608853955204,1
C0904,2019,Technology,46833,6400381526.97,41950.19,44.02,3,Medium,6.43,82.91,8.71,8.59,72.54,67.5,No,8434.66,4335.56,136663.9234507719,0.8957399696794995,28.805564450640286,2
C0904,2020,Technology,46833,7197961447.69,52519.71,44.3,4,Medium,7.09,76.2,9.3,9.35,71.95,65.7,No,6509.01,4988.65,153694.2209059851,1.1214252770482351,12.461443389884618,2
C0904,2021,Technology,46833,7464105926.06,47170.48,42.76,5,Medium,6.93,82.11,9.31,8.39,72.24,69.96,Yes,13350.93,4235.38,159377.06160314308,1.0072060299361563,3.6974979694481824,2
C0904,2022,Technology,46833,4915206888.22,49667.59,42.4,2,Medium,6.86,83.46,11.03,0.94,78.32,72.85,Yes,7026.74,5047.84,104951.7837469306,1.060525484167147,-34.14875221613395,2
C0904,2023,Technology,46833,5604964801.28,42374.04,50.87,4,Medium,7.27,77.9,11.06,2.49,69.35,74.09,No,8690.84,6833.88,119679.81554203232,0.9047902120299789,14.033140999885552,2
C0904,2024,Technology,46833,12689973085.77,47491.51,47.89,5,Medium,7.28,79.64,8.5,11.93,76.67,72.45,Yes,8518.59,4103.98,270962.20796809945,1.0140608118207248,126.40593715899885,2
C0905,2015,Manufacturing,37243,15807801447.3,107452.07,45.86,3,Medium,10.0,88.05,6.82,7.7,87.72,66.61,No,108367.67,41789.83,424450.271119405,2.88516150686035,,2
C0905,2016,Manufacturing,37243,17205729213.64,86874.14,38.87,4,Low,9.06,83.5,9.08,8.84,86.01,73.2,Yes,107107.09,70797.96,461985.5869194211,2.332630024434122,8.843277612009537,1
C0905,2017,Manufacturing,37243,16937950335.6,79606.7,36.41,2,Low,9.42,79.4,7.72,3.51,74.99,68.14,No,91746.5,32624.54,454795.5410573799,2.137494294229788,-1.5563355363498066,1
C0905,2018,Manufacturing,37243,18179814820.47,102366.54,46.19,4,Medium,9.62,86.04,8.72,4.77,81.43,68.51,No,75116.63,65426.13,488140.45110410015,2.748611551163977,7.331846299371092,2
C0905,2019,Manufacturing,37243,21048321526.79,78453.8,44.0,4,Medium,9.15,92.26,10.91,7.42,82.65,71.22,Yes,89315.32,56942.41,565161.8163625379,2.1065381413956987,15.778525439599832,2
C0905,2020,Manufacturing,37243,25205778559.78,85578.92,50.41,3,Medium,10.0,86.11,9.88,9.78,91.47,72.32,Yes,95667.28,37792.0,676792.3786961308,2.2978524823456756,19.751964676605915,2
C0905,2021,Manufacturing,37243,22452164857.38,102621.0,47.87,4,Medium,8.65,87.0,10.71,6.02,77.08,79.09,No,95723.71,80846.35,602855.9691050667,2.7554439760491904,-10.92453341946693,2
C0905,2022,Manufacturing,37243,30821987969.9,108764.98,53.54,3,Medium,9.37,91.16,6.48,10.01,92.29,76.84,No,124294.73,91289.82,827591.4391939426,2.920414037537255,37.278468092883465,2
C0905,2023,Manufacturing,37243,19535451496.77,111389.95,51.42,4,Medium,10.0,89.4,6.98,2.68,94.69,73.99,Yes,82743.12,73262.74,524540.2222369304,2.9908962758102193,-36.6184572005938,2
C0905,2024,Manufacturing,37243,27906284806.37,110427.28,50.44,3,Medium,10.0,90.05,9.85,6.52,90.39,66.73,No,86896.28,74593.68,749302.8168077222,2.9650479284697795,42.84944891590572,2
C0906,2015,Retail,43703,15862165508.97,541392.11,40.7,3,Medium,7.95,80.3,10.57,6.97,87.6,66.85,Yes,25892.9,8987.67,362953.69903599296,12.387985035352264,,2
C0906,2016,Retail,43703,16609466970.16,427356.82,38.15,2,Low,7.46,81.24,10.25,4.71,77.71,71.38,Yes,25720.27,13369.64,380053.24508981075,9.778660961490058,4.711219667752209,1
C0906,2017,Retail,43703,17687870891.53,386138.21,49.4,2,Medium,9.16,76.88,10.41,5.6,79.15,72.95,No,24468.05,17680.86,404728.9863746196,8.835508088689565,6.492706378280677,2
C0906,2018,Retail,43703,19757928833.58,404291.15,44.0,2,Medium,7.95,80.09,10.2,7.6,84.46,73.36,No,18468.69,7443.28,452095.4816278059,9.250878658215683,11.703262392316937,2
C0906,2019,Retail,43703,19959090972.04,352119.87,52.84,4,Medium,8.32,84.95,7.16,5.91,83.71,74.71,No,25502.96,22290.82,456698.41823307326,8.057109809395236,1.0181337333198037,2
C0906,2020,Retail,43703,23383369385.64,481028.91,47.46,5,Medium,8.52,81.51,7.79,8.07,83.92,69.51,No,22608.93,16989.96,535051.8130480745,11.006770931057364,17.156484823867736,2
C0906,2021,Retail,43703,22579463686.97,366380.57,56.47,4,Medium,7.3,85.98,6.58,6.06,87.16,78.59,No,23553.46,14860.43,516657.0644342494,8.383419216072124,-3.4379378155984908,2
C0906,2022,Retail,43703,26154526098.63,409662.25,55.19,3,Medium,8.47,83.77,8.17,7.41,80.52,74.42,Yes,20460.11,13115.21,598460.6571317759,9.373778687961925,15.833247685697117,2
C0906,2023,Retail,43703,21288428766.45,514474.93,59.66,2,Medium,9.42,88.47,6.16,3.75,88.93,71.24,No,25219.33,18533.22,487115.959235064,11.772073541862115,-18.60518257463243,2
C0906,2024,Retail,43703,29063175768.79,558263.68,58.56,6,Medium,9.21,90.99,5.31,6.96,95.14,72.83,No,18931.32,12680.79,665015.5771638103,12.774035649726564,36.52099968313676,2
C0907,2015,Finance,39058,9356395058.34,225181.79,39.01,2,Low,5.99,80.76,10.99,5.22,71.25,65.73,No,4380.24,2274.75,239551.30980439347,5.76531798863229,,1
C0907,2016,Finance,39058,10722504639.25,269075.4,37.21,4,Low,5.46,75.18,9.89,14.6,70.02,67.97,No,3766.89,3115.01,274527.74436095037,6.889123867069487,14.600811235437217,1
C0907,2017,Finance,39058,10829362892.24,270457.05,52.94,5,Medium,5.02,76.68,13.39,7.58,77.71,67.06,Yes,3794.09,1184.11,277263.6308116135,6.924498182190588,0.996579218989968,2
C0907,2018,Finance,39058,10657494982.06,211323.22,43.99,4,Medium,6.3,75.8,11.5,4.44,70.07,66.96,No,4634.46,1798.48,272863.3053935173,5.4104977213374985,-1.587054676163413,2
C0907,2019,Finance,39058,13342356902.86,294392.11,54.83,3,Medium,6.38,87.82,8.9,9.28,76.8,72.99,No,3745.63,1840.42,341603.6894582416,7.537306313687337,25.192241941652238,2
C0907,2020,Finance,39058,11948519131.56,241685.33,49.85,5,Medium,6.84,80.83,6.0,5.01,73.86,68.31,No,4050.33,2619.04,305917.3314445184,6.187857289159711,-10.446713286475084,2
C0907,2021,Finance,39058,12266442716.7,276762.98,49.67,5,Medium,7.34,85.35,7.89,4.62,77.75,73.07,No,3327.29,2436.19,314057.1129269292,7.085948589277485,2.6607781402823383,2
C0907,2022,Finance,39058,18667920301.96,286800.82,45.28,4,Medium,6.55,80.02,12.44,10.37,75.69,67.28,Yes,3753.94,1509.02,477953.8200102412,7.34294689948282,52.186911341009925,2
C0907,2023,Finance,39058,11878710602.63,325934.21,56.54,5,Medium,7.71,83.68,9.68,3.03,87.69,66.64,No,3769.32,1136.33,304130.02720646217,8.344877105842594,-36.36832378493271,2
C0907,2024,Finance,39058,18116011122.93,285697.76,57.98,5,Medium,7.76,84.65,8.87,7.62,81.57,64.73,No,2453.44,1435.83,463823.31719314866,7.3147053100517185,52.50822861968736,2
C0908,2015,Healthcare,14927,14713355604.1,420048.86,40.86,5,Medium,5.54,79.45,11.73,5.27,64.2,65.91,No,12655.39,6648.25,985687.3855496751,28.14020633750921,,2
C0908,2016,Healthcare,14927,15116735847.41,335801.18,42.1,3,Medium,6.65,80.93,9.26,2.74,69.45,67.8,No,11616.62,8866.69,1012710.9162865947,22.496226971260132,2.7415924291097404,2
C0908,2017,Healthcare,14927,15907442202.15,274986.08,37.88,3,Low,7.61,83.41,9.28,3.98,72.08,69.13,Yes,13694.37,12241.36,1065682.468155021,18.422059355530248,5.2306685961934996,1
C0908,2018,Healthcare,14927,20770244689.58,440259.06,46.34,4,Medium,8.25,81.24,12.27,12.18,74.91,69.03,Yes,11101.74,7941.73,1391454.7256367658,29.494142158504722,30.56935505805427,2
C0908,2019,Healthcare,14927,17512834353.75,327269.75,48.47,4,Medium,7.17,85.69,8.02,4.45,82.1,67.21,No,14438.59,12131.93,1173232.0194111343,21.924683459502916,-15.683061921096076,2
C0908,2020,Healthcare,14927,18489759708.43,415049.27,43.71,4,Medium,7.29,80.76,8.52,4.68,77.05,61.57,Yes,11822.46,6314.98,1238678.8844664032,27.80527031553561,5.5783394906079975,2
C0908,2021,Healthcare,14927,16797826860.72,321065.82,54.6,5,Medium,8.62,85.79,9.33,2.23,80.03,62.36,Yes,10952.08,3619.23,1125331.7385087425,21.509065451865748,-9.150648112201276,2
C0908,2022,Healthcare,14927,24336421812.52,467596.14,51.93,5,Medium,8.51,88.21,8.15,7.45,85.59,72.98,Yes,11053.62,9076.05,1630362.5519206806,31.325526897568167,44.878394177453,2
C0908,2023,Healthcare,14927,21797575344.62,385678.99,58.47,5,Medium,7.39,83.23,9.39,5.04,87.0,73.43,Yes,10919.05,4458.64,1460278.3777463655,25.83767602331346,-10.432291515402149,2
C0908,2024,Healthcare,14927,20678625406.87,381373.15,64.52,4,Medium,7.12,87.13,8.45,3.85,81.56,73.54,Yes,12473.24,7794.81,1385316.9027178937,25.54921618543579,-5.133368826850626,2
C0909,2015,Finance,4636,7875448228.83,20204.39,26.43,1,Low,4.28,74.36,17.16,3.51,68.46,68.57,No,494.21,266.5,1698759.324596635,4.35815142364107,,1
C0909,2016,Finance,4636,8442076691.97,28091.18,27.82,3,Low,5.2,66.79,12.95,7.19,60.26,65.8,No,450.66,290.58,1820982.8930047455,6.059357204486626,7.194872554246734,1
C0909,2017,Finance,4636,8377048655.17,23498.88,34.61,2,Low,6.94,75.13,12.68,3.14,67.61,60.35,No,446.28,171.42,1806956.1378710095,5.068783433994823,-0.7702848383485339,1
C0909,2018,Finance,4636,9110530980.13,26121.42,38.37,3,Low,3.62,70.26,9.47,4.98,66.54,66.08,No,466.07,387.74,1965170.6169391715,5.634473684210526,8.755856091480641,1
C0909,2019,Finance,4636,8904367929.03,19223.65,34.92,3,Low,4.97,73.13,12.66,3.12,67.0,70.56,Yes,470.07,292.09,1920700.5886604832,4.1466026747195865,-2.262909281024772,1
C0909,2020,Finance,4636,10932155773.83,20492.89,45.2,5,Medium,6.2,78.41,10.41,6.78,71.37,68.04,Yes,493.57,187.9,2358100.9003084553,4.42038179465056,22.77295660918288,2
C0909,2021,Finance,4636,9966107550.68,27733.62,44.61,4,Medium,5.63,80.52,10.59,4.0,66.35,68.94,No,379.88,314.42,2149721.2145556514,5.982230371009491,-8.836758669891797,2
C0909,2022,Finance,4636,10835691840.03,25132.65,51.72,3,Medium,4.37,78.96,10.31,4.66,73.36,73.28,No,399.76,156.62,2337293.3218356343,5.4211928386540125,8.725415463639742,2
C0909,2023,Finance,4636,10005873654.61,23252.34,45.45,4,Medium,5.84,80.86,10.58,3.04,76.31,73.88,No,435.96,150.17,2158298.890122951,5.01560396893874,-7.658192920865703,2
C0909,2024,Finance,4636,15132026990.15,26121.93,50.24,6,Medium,7.05,77.41,8.55,7.53,82.51,76.2,No,411.37,155.07,3264026.5293679894,5.634583692838654,51.231441775983534,2
C0910,2015,Manufacturing,45165,11610093447.33,44011.04,27.95,1,Low,5.04,77.78,13.71,2.69,58.08,66.43,Yes,127259.36,55746.5,257059.52501560943,0.9744501273109709,,1
C0910,2016,Manufacturing,45165,12274292836.34,48287.32,28.96,2,Low,6.41,73.9,12.2,5.72,76.39,62.82,No,108737.24,94012.16,271765.58920270123,1.0691314070629911,5.720878923353956,1
C0910,2017,Manufacturing,45165,13912350562.82,36114.3,29.14,2,Low,5.42,73.67,10.8,9.47,66.19,69.7,Yes,105553.49,38520.12,308033.88825019373,0.7996081036200599,13.345434627649322,1
C0910,2018,Manufacturing,45165,15826097267.75,43255.31,30.4,0,Low,6.6,80.26,10.91,10.88,72.08,67.95,Yes,107338.2,75703.78,350406.22756005754,0.9577174803498284,13.755739522869593,1
