Company_ID,Year,Industry,Company_Size,Revenue_GBP,AI_Investment_GBP,AI_Adoption_Pct,AI_Tools_Used,AI_Maturity_Level,Data_Quality_Score,Decision_Accuracy_Pct,Decision_Time_Days,Revenue_Growth_Pct,Employee_Productivity_Index,Customer_Satisfaction_Index,Ethical_Compliance,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes
C0869,2017,Retail,40276,9267667835.25,16238.9,38.39,4,Low,6.76,81.13,13.22,4.02,72.56,69.81,Yes,22864.25,11531.85
C0869,2018,Retail,40276,10295432403.61,16657.23,43.56,2,Medium,5.8,77.64,10.04,6.32,69.84,62.64,No,22843.71,14029.54
C0869,2019,Retail,40276,13898035850.33,14430.97,40.89,3,Medium,5.77,74.5,14.38,12.86,79.52,70.69,No,20479.5,18407.12
C0869,2020,Retail,40276,10124161213.48,24493.51,36.48,4,Low,5.88,75.83,10.95,3.4,66.26,69.57,No,19484.23,7139.65
C0869,2021,Retail,40276,12085112128.1,21498.09,40.69,5,Medium,7.0,83.09,14.28,5.9,77.0,72.04,No,14338.66,4449.53
C0869,2022,Retail,40276,12716577658.97,21140.66,48.29,6,Medium,5.85,78.64,10.45,5.81,76.22,70.13,No,18033.95,9226.08
C0869,2023,Retail,40276,18766037964.57,23218.03,51.0,6,Medium,5.91,80.11,9.8,10.3,79.74,71.19,No,16173.84,7858.45
C0869,2024,Retail,40276,14291357189.0,21092.6,53.37,4,Medium,6.16,76.1,11.2,5.85,80.18,71.64,No,19343.84,6239.98
C0870,2015,Healthcare,21150,15109808404.37,47868.41,37.92,3,Low,7.92,73.69,9.12,7.78,83.94,73.43,No,18239.43,15608.07
C0870,2016,Healthcare,21150,16022248135.71,51738.34,37.27,4,Low,9.05,86.02,7.5,6.04,73.14,77.63,No,20485.73,17402.13
C0870,2017,Healthcare,21150,17964551333.1,46498.97,39.79,5,Low,9.45,87.7,8.96,9.04,79.75,70.66,Yes,14485.84,7753.17
C0870,2018,Healthcare,21150,20970794578.0,42262.08,42.51,4,Medium,9.57,80.95,7.78,11.55,79.43,65.08,Yes,18051.27,9516.72
C0870,2019,Healthcare,21150,19702332472.52,40900.59,39.61,5,Low,10.0,87.49,9.1,6.86,72.37,66.86,No,18218.2,6030.3
C0870,2020,Healthcare,21150,24518466474.52,46649.19,44.16,5,Medium,10.0,88.42,7.06,10.17,81.28,76.22,Yes,19341.16,11518.31
C0870,2021,Healthcare,21150,19950057585.23,44580.22,45.46,3,Medium,10.0,88.33,4.1,4.74,86.6,67.35,Yes,22094.02,8036.27
C0870,2022,Healthcare,21150,31315871997.72,50480.81,40.94,4,Medium,9.67,85.44,8.52,10.97,82.18,76.05,No,18818.16,14705.39
C0870,2023,Healthcare,21150,30191463402.5,41511.24,55.82,5,Medium,9.15,84.14,7.57,9.04,82.43,71.35,Yes,16496.96,9740.77
C0870,2024,Healthcare,21150,16462484644.05,37868.65,55.31,5,Medium,10.0,86.2,5.62,0.96,82.64,71.82,No,21421.24,13777.41
C0871,2015,Retail,17131,4982445315.0,161150.41,33.0,2,Low,5.81,78.44,12.2,10.74,66.23,65.0,No,9458.65,6550.37
C0871,2016,Retail,17131,5034728810.63,124820.27,36.18,3,Low,7.08,82.35,11.27,1.05,76.25,70.83,Yes,6443.09,4564.78
C0871,2017,Retail,17131,5706521574.59,178217.65,46.9,4,Medium,6.47,76.04,11.62,7.02,74.52,68.84,No,8929.66,7048.67
C0871,2018,Retail,17131,6590524211.88,144504.26,42.33,2,Medium,5.62,79.65,11.26,9.77,76.63,69.49,Yes,9569.89,5082.56
C0871,2019,Retail,17131,5612885766.08,145568.27,46.61,5,Medium,7.79,85.17,10.06,3.02,76.09,72.63,No,7542.91,2347.27
C0871,2020,Retail,17131,6615223840.72,117014.61,47.36,4,Medium,7.15,78.45,12.51,5.83,78.01,68.16,No,7956.67,6758.25
C0871,2021,Retail,17131,5512601238.06,129353.0,55.31,3,Medium,6.18,74.47,8.44,1.7,88.46,74.04,No,8908.05,6320.23
C0871,2022,Retail,17131,7072837660.46,201743.87,55.53,5,Medium,4.49,75.89,10.65,5.13,84.81,70.14,No,8947.66,7650.9
C0871,2023,Retail,17131,9204498863.14,186382.84,64.41,4,Medium,6.57,84.95,11.39,7.97,71.25,67.18,No,10112.48,8700.6
C0871,2024,Retail,17131,8495561618.75,177315.04,58.7,3,Medium,6.56,85.54,8.44,6.11,85.92,69.36,No,9128.11,5417.36
C0872,2015,Healthcare,6116,4936656744.37,133394.38,35.07,2,Low,6.84,79.55,10.94,12.02,75.98,65.53,No,5503.5,1730.16
C0872,2016,Healthcare,6116,5464584814.69,163183.46,38.79,4,Low,7.42,82.41,11.41,10.69,70.65,75.18,No,5163.39,2353.43
C0872,2017,Healthcare,6116,5714206939.33,148055.26,39.23,3,Low,8.41,83.41,10.05,7.59,77.89,70.25,Yes,5076.96,2160.75
C0872,2018,Healthcare,6116,6500661093.93,183653.17,43.65,4,Medium,7.6,78.92,8.4,9.61,76.67,72.03,Yes,4453.59,3222.37
C0872,2019,Healthcare,6116,6710141114.31,192437.58,50.49,5,Medium,7.7,87.8,9.41,7.98,78.45,69.87,No,3767.77,1204.76
C0872,2020,Healthcare,6116,6977079681.16,198829.98,45.09,4,Medium,8.79,83.1,6.39,7.16,82.9,71.25,No,5376.3,3321.53
C0872,2021,Healthcare,6116,7090562496.68,169302.27,50.49,6,Medium,8.73,86.73,7.57,6.22,75.25,74.02,Yes,5167.08,4301.34
C0872,2022,Healthcare,6116,7315892842.59,161556.13,46.74,4,Medium,8.5,82.69,7.1,5.78,81.57,70.0,No,5109.21,4559.65
C0872,2023,Healthcare,6116,9313793314.78,205979.9,53.38,4,Medium,8.25,82.93,12.19,8.26,90.3,65.5,No,3243.37,1837.45
C0872,2024,Healthcare,6116,10529067930.47,176563.8,57.81,5,Medium,9.54,86.77,7.4,8.78,88.04,73.75,Yes,5077.17,2970.01
C0873,2015,Retail,12624,80218158.81,18883.44,37.15,2,Low,9.93,84.97,8.74,10.66,84.71,70.91,Yes,6127.19,5227.81
C0873,2016,Retail,12624,87797307.24,23442.78,26.68,4,Low,10.0,82.74,8.24,9.45,86.97,67.0,No,5378.45,4033.55
C0873,2017,Retail,12624,92102496.43,24974.24,45.51,3,Medium,10.0,88.37,6.07,7.15,83.68,70.86,Yes,5311.53,2588.29
C0873,2018,Retail,12624,92908919.49,21222.87,33.1,3,Low,10.0,84.32,9.88,5.02,85.66,75.64,No,7391.08,3497.39
C0873,2019,Retail,12624,115084823.63,16186.03,37.42,4,Low,9.73,83.35,8.15,9.44,80.48,75.11,No,6014.6,1881.52
C0873,2020,Retail,12624,106969681.47,20690.01,39.97,4,Low,10.0,88.8,4.58,5.92,87.93,75.15,No,5890.81,2590.91
C0873,2021,Retail,12624,133213138.38,22465.01,43.49,4,Medium,10.0,83.04,7.05,8.82,82.18,66.77,No,6898.3,5531.22
C0873,2022,Retail,12624,128486536.37,24647.63,54.63,5,Medium,10.0,87.65,8.71,6.96,78.49,77.39,Yes,5207.78,4420.52
C0873,2023,Retail,12624,109112846.83,20899.05,34.8,3,Low,10.0,84.06,8.32,3.92,79.29,71.88,Yes,6058.45,3910.0
C0873,2024,Retail,12624,160553358.02,23375.03,47.63,2,Medium,9.51,89.99,8.66,8.01,88.55,73.05,No,6948.73,3794.34
C0874,2015,Manufacturing,13776,8670101615.99,284669.0,39.94,3,Low,6.1,73.59,11.52,4.85,75.75,64.33,No,27455.91,9581.7
C0874,2016,Manufacturing,13776,9067368434.66,278675.33,35.3,4,Low,5.98,79.05,13.96,4.58,61.6,67.5,Yes,36770.51,14593.8
C0874,2017,Manufacturing,13776,9834662917.38,298357.54,37.05,2,Low,7.2,81.21,8.58,6.5,70.85,73.86,No,36814.59,14845.16
C0874,2018,Manufacturing,13776,11691865052.18,257796.18,49.1,4,Medium,7.04,79.39,11.38,10.48,78.64,72.64,Yes,34942.96,11323.16
C0874,2019,Manufacturing,13776,10336433361.66,273219.41,42.86,3,Medium,8.45,83.17,7.91,4.49,79.74,65.21,Yes,29378.24,10840.89
C0874,2020,Manufacturing,13776,14824065568.19,247592.42,47.37,4,Medium,6.55,85.38,9.66,11.32,73.29,67.95,No,31330.75,19461.93
C0874,2021,Manufacturing,13776,17243967960.66,272009.72,48.38,4,Medium,7.04,78.73,9.05,12.14,75.34,71.19,No,32290.16,28120.52
C0874,2022,Manufacturing,13776,11713336294.71,282821.37,45.92,4,Medium,7.7,81.72,8.13,4.39,74.77,66.85,Yes,40651.96,26368.31
C0874,2023,Manufacturing,13776,12192299150.06,417757.23,58.44,6,Medium,8.85,85.46,7.97,4.35,84.68,69.54,Yes,36187.26,12896.0
C0874,2024,Manufacturing,13776,23410327825.53,199741.79,62.61,6,Medium,7.21,82.38,8.73,11.67,90.44,68.62,Yes,34034.24,25975.7
C0875,2015,Retail,6082,278839314.09,83804.22,46.59,3,Medium,6.86,74.91,6.34,5.72,69.29,66.35,No,3152.13,1705.61
C0875,2016,Retail,6082,296988474.17,58520.71,37.16,4,Low,7.12,78.45,11.03,6.51,67.33,74.04,No,2532.48,1100.86
C0875,2017,Retail,6082,314083927.09,66501.63,38.33,3,Low,7.43,79.61,11.63,6.13,72.58,65.21,No,3420.96,1732.11
C0875,2018,Retail,6082,345746705.76,63456.54,46.8,4,Medium,7.58,78.81,11.75,7.43,88.11,63.02,No,3545.76,1815.73
C0875,2019,Retail,6082,357643682.49,57489.26,51.74,2,Medium,7.76,87.77,3.63,6.42,81.8,66.72,Yes,2656.39,2387.38
C0875,2020,Retail,6082,447891657.34,67761.04,49.43,4,Medium,7.39,80.3,8.66,9.94,81.8,71.42,No,2870.82,1830.03
C0875,2021,Retail,6082,391008290.42,65092.91,48.54,2,Medium,7.55,81.77,8.32,5.8,82.28,58.63,Yes,3659.61,2255.33
C0875,2022,Retail,6082,388314932.06,60685.04,57.15,6,Medium,7.5,80.57,9.01,4.84,81.69,70.01,No,3117.04,2614.28
C0875,2023,Retail,6082,679672055.74,61405.22,62.45,6,Medium,7.22,83.15,8.99,11.78,80.65,71.27,Yes,2662.3,1026.52
C0875,2024,Retail,6082,507754829.21,62731.34,52.8,5,Medium,8.45,93.15,9.58,6.89,82.24,64.84,No,3162.68,1610.3
C0876,2015,Technology,40443,15321413741.76,96070.95,39.35,4,Low,7.45,83.02,10.66,3.38,85.16,64.26,No,5841.64,5061.49
C0876,2016,Technology,40443,16297785493.14,135939.17,31.64,2,Low,7.55,77.29,10.66,6.37,69.47,69.71,No,9336.11,5515.8
C0876,2017,Technology,40443,17744106987.23,144079.58,35.21,4,Low,7.77,77.53,14.24,7.62,76.48,71.68,Yes,7686.3,6450.33
C0876,2018,Technology,40443,20474215494.45,144262.12,39.17,2,Low,7.35,80.34,12.79,10.15,66.0,74.32,No,10556.82,5231.18
C0876,2019,Technology,40443,19682562444.55,133436.7,34.51,2,Low,7.84,76.56,6.17,6.46,80.85,64.91,No,6691.86,4211.26
C0876,2020,Technology,40443,22599346168.69,167299.22,44.61,2,Medium,7.77,84.67,8.23,8.08,72.04,65.55,No,7879.84,5185.23
C0876,2021,Technology,40443,31215628095.69,147840.49,55.37,6,Medium,7.38,85.87,9.8,12.59,82.09,72.0,No,8893.23,6751.75
C0876,2022,Technology,40443,25311040376.13,148910.83,46.87,3,Medium,7.71,85.78,7.56,7.43,85.02,67.35,No,10015.43,8436.24
C0876,2023,Technology,40443,16257541833.46,159923.88,50.3,4,Medium,7.49,83.16,9.31,0.74,74.76,72.26,No,9335.14,6592.56
C0876,2024,Technology,40443,35451124179.04,154119.92,64.41,6,Medium,8.39,87.08,4.16,9.77,83.42,70.02,No,8899.78,5886.18
C0877,2015,Retail,17915,15592927311.5,17097.9,33.48,1,Low,7.29,81.43,10.85,8.5,71.13,64.62,No,10945.55,8572.3
C0877,2016,Retail,17915,15980492118.55,25715.92,41.37,4,Medium,7.7,77.55,9.81,2.49,76.44,67.72,Yes,6987.94,5860.29
C0877,2017,Retail,17915,17941853276.67,19973.11,36.84,2,Low,8.15,84.08,10.18,7.27,79.11,70.21,Yes,10662.5,9093.98
C0877,2018,Retail,17915,18848623288.21,23531.58,37.49,3,Low,7.32,73.09,8.86,6.52,80.86,67.58,Yes,9646.6,8072.15
C0877,2019,Retail,17915,18679666214.1,27882.21,48.75,4,Medium,7.65,85.91,9.02,4.62,81.82,70.34,Yes,9596.32,2943.92
C0877,2020,Retail,17915,23230656213.82,15481.04,34.6,3,Low,7.69,79.98,13.78,8.3,78.6,65.57,No,10056.6,8970.04
C0877,2021,Retail,17915,20074736250.16,26884.14,47.4,4,Medium,8.71,83.79,6.88,4.3,87.86,70.91,Yes,10510.63,7741.96
C0877,2022,Retail,17915,29049947470.85,22636.4,49.38,3,Medium,8.05,84.39,8.84,9.3,85.99,69.2,No,9803.92,6859.01
C0877,2023,Retail,17915,26331052369.09,13754.57,46.62,4,Medium,9.71,86.0,4.63,6.77,91.41,71.23,No,9284.31,7049.61
C0877,2024,Retail,17915,34448009695.52,23607.7,47.98,4,Medium,8.23,81.49,6.09,9.21,90.43,69.7,Yes,10666.94,4600.53
C0878,2015,Technology,37446,8596064644.3,366577.45,49.53,4,Medium,5.64,84.04,10.81,9.32,76.45,67.93,No,8620.7,5732.76
C0878,2016,Technology,37446,8822052357.31,371591.3,41.63,5,Medium,6.2,77.48,9.78,2.63,70.85,65.42,No,5312.48,2832.08
C0878,2017,Technology,37446,9503349064.81,391240.35,49.85,6,Medium,5.17,77.81,11.52,5.14,69.89,68.93,No,8765.41,4047.69
C0878,2018,Technology,37446,11771043383.38,365952.79,46.0,4,Medium,6.28,77.84,11.45,11.05,74.91,68.69,No,7846.38,6691.04
C0878,2019,Technology,37446,11189966651.31,325481.49,50.15,4,Medium,6.65,78.55,8.38,6.82,75.81,72.85,No,6792.68,3604.75
C0878,2020,Technology,37446,11053698547.2,482468.09,61.52,5,Medium,6.95,84.71,8.03,5.16,88.29,67.25,Yes,6906.59,2890.4
C0878,2021,Technology,37446,8559125170.11,320736.24,52.44,4,Medium,6.86,83.75,8.84,-0.07,76.11,69.28,Yes,5783.53,3556.1
C0878,2022,Technology,37446,10497121238.54,466020.47,55.55,4,Medium,5.72,79.5,10.84,2.9,77.79,70.68,No,10830.57,9305.13
C0878,2023,Technology,37446,12154891670.2,525973.79,56.84,4,Medium,6.85,84.99,7.01,4.43,85.25,67.52,No,9271.49,3326.92
C0878,2024,Technology,37446,14087502243.26,515433.08,59.27,4,Medium,5.44,81.92,10.73,5.64,73.19,66.44,No,7535.66,3384.32
C0879,2015,Manufacturing,35217,8379939550.54,21956.59,36.67,2,Low,9.21,80.53,7.85,6.82,75.81,70.82,No,67056.46,34892.64
C0879,2016,Manufacturing,35217,8535631659.29,16217.19,30.15,3,Low,8.22,80.23,10.34,1.86,66.84,66.35,Yes,69987.64,48802.7
C0879,2017,Manufacturing,35217,8892261867.98,23666.73,29.52,4,Low,9.02,86.48,9.36,3.01,71.51,75.7,Yes,65591.95,38940.62
C0879,2018,Manufacturing,35217,10359507083.11,22601.05,41.37,3,Medium,9.25,84.9,9.14,7.32,81.4,79.9,No,70843.74,41805.45
C0879,2019,Manufacturing,35217,11597785380.92,18613.71,47.43,4,Medium,8.55,86.82,6.46,8.46,79.36,67.53,Yes,83564.94,39314.09
C0879,2020,Manufacturing,35217,12873559844.86,23871.28,45.42,4,Medium,8.83,86.37,7.46,8.97,79.71,74.24,No,78957.94,68836.37
C0879,2021,Manufacturing,35217,11988501911.95,23163.98,49.37,2,Medium,9.32,83.42,8.2,6.15,84.22,76.63,No,94504.44,50427.24
C0879,2022,Manufacturing,35217,11654738349.49,21829.46,47.55,3,Medium,9.77,82.81,7.16,4.83,92.06,73.71,No,96832.4,84808.96
C0879,2023,Manufacturing,35217,10652248260.37,25103.46,49.09,5,Medium,8.62,80.43,8.05,3.04,75.27,64.98,No,83851.47,71710.72
C0879,2024,Manufacturing,35217,16246776904.5,27035.6,53.41,3,Medium,10.0,86.56,7.88,7.63,103.56,67.93,No,71379.06,59891.67
C0880,2015,Manufacturing,11279,9746415137.2,72295.92,40.6,4,Medium,7.74,77.89,12.93,4.68,75.76,70.41,No,29977.29,10769.21
C0880,2016,Manufacturing,11279,10669564898.49,91451.54,35.73,3,Low,7.25,77.96,8.77,9.47,72.85,73.14,Yes,27005.08,18214.32
C0880,2017,Manufacturing,11279,11638229523.58,64965.06,33.14,2,Low,8.33,79.61,8.76,9.28,72.79,65.55,No,28995.61,21482.28
C0880,2018,Manufacturing,11279,11320566116.48,81665.17,32.51,2,Low,7.33,78.49,11.0,5.12,76.23,68.76,No,24992.58,16513.13
C0880,2019,Manufacturing,11279,13553059327.51,73722.45,42.31,3,Medium,7.66,81.5,10.86,8.59,89.38,72.9,No,21011.95,11466.58
C0880,2020,Manufacturing,11279,13819246233.65,66556.64,50.96,5,Medium,6.75,83.68,11.23,7.23,74.29,69.74,No,35492.92,19856.73
C0880,2021,Manufacturing,11279,17674753643.52,87924.06,60.1,5,Medium,7.84,88.2,8.96,10.43,91.47,67.42,No,27351.26,9259.23
C0880,2022,Manufacturing,11279,21681661907.28,66450.56,55.82,4,Medium,8.11,81.73,9.68,12.1,85.87,66.01,No,25788.78,10162.22
C0880,2023,Manufacturing,11279,13343356122.98,81991.07,55.54,6,Medium,7.52,81.78,6.05,4.0,78.94,74.84,Yes,31619.12,24390.33
C0880,2024,Manufacturing,11279,15073552914.21,78358.56,60.75,6,Medium,8.3,80.0,7.43,4.96,79.23,69.44,Yes,31176.46,18312.09
C0881,2015,Retail,14567,16604903272.44,627756.82,39.84,4,Low,6.57,77.94,10.5,7.18,78.55,63.86,No,6675.42,5600.21
C0881,2016,Retail,14567,17084591312.85,792871.96,38.06,4,Low,5.29,76.0,10.52,2.89,73.09,72.51,No,7092.47,3604.31
C0881,2017,Retail,14567,17911477469.86,864649.14,43.54,4,Medium,6.03,74.62,11.88,3.86,76.95,71.05,No,7317.06,2742.1
C0881,2018,Retail,14567,17301572350.39,922738.38,47.5,4,Medium,6.05,83.59,10.93,1.38,73.2,80.07,Yes,9031.08,7318.01
C0881,2019,Retail,14567,20644874762.23,726949.56,48.91,4,Medium,6.89,81.65,8.81,5.6,75.64,68.47,No,6183.36,3888.17
C0881,2020,Retail,14567,19975004732.74,475489.22,44.35,4,Medium,7.44,84.24,10.38,3.76,71.79,71.89,Yes,8212.68,6747.79
C0881,2021,Retail,14567,21772900389.07,837262.71,53.42,6,Medium,7.95,87.78,9.52,4.62,79.18,69.54,No,7334.07,3266.31
C0881,2022,Retail,14567,18188194378.05,877898.13,57.34,4,Medium,6.4,84.05,11.48,1.31,84.41,70.87,Yes,3823.71,1316.13
C0881,2023,Retail,14567,27436539861.1,870964.34,59.64,5,Medium,6.28,80.48,7.84,6.48,80.19,66.25,No,5204.71,3380.4
C0881,2024,Retail,14567,32839838941.25,906856.42,64.85,7,Medium,7.32,82.88,7.68,7.87,85.92,64.87,No,7730.37,2541.35
C0882,2015,Finance,20047,10572264589.91,89504.43,24.94,2,Low,4.69,75.16,14.6,6.19,65.18,72.86,No,1800.18,620.72
C0882,2016,Finance,20047,11211944423.84,77400.74,35.26,3,Low,4.85,68.03,13.98,6.05,59.81,63.53,Yes,1895.98,709.15
C0882,2017,Finance,20047,11530285017.16,79825.35,37.05,3,Low,4.13,73.69,15.66,4.43,68.19,63.8,No,2081.33,922.99
C0882,2018,Finance,20047,12080410204.74,111123.01,37.82,3,Low,4.53,72.38,11.41,4.55,58.99,68.29,Yes,2133.98,1059.92
C0882,2019,Finance,20047,12715963887.19,80397.19,46.58,3,Medium,4.97,81.21,11.59,4.72,78.41,74.23,No,2221.89,1063.7
C0882,2020,Finance,20047,12761243962.69,64244.0,41.14,3,Medium,5.76,78.3,13.19,3.84,72.19,73.92,No,1940.07,1028.09
C0882,2021,Finance,20047,11832353077.71,77234.27,53.1,5,Medium,5.01,76.12,13.11,1.89,75.81,66.15,No,2304.66,1175.48
C0882,2022,Finance,20047,17536465642.14,78820.34,55.04,5,Medium,5.54,80.33,10.85,7.5,70.53,67.01,No,2181.12,1892.8
C0882,2023,Finance,20047,17960943142.19,62469.96,48.63,4,Medium,5.51,89.4,9.97,6.85,73.32,70.0,No,2137.52,1209.15
C0882,2024,Finance,20047,19337465300.88,88179.19,55.5,4,Medium,4.49,78.14,9.67,6.94,78.41,62.33,No,1762.29,685.11
C0883,2015,Healthcare,27874,1807701040.49,75805.82,34.58,4,Low,7.91,83.89,11.88,6.44,74.1,69.58,No,20833.56,6654.14
C0883,2016,Healthcare,27874,1913675790.99,67130.8,38.24,3,Low,9.54,83.5,4.03,5.86,88.88,68.23,Yes,20323.52,8760.47
C0883,2017,Healthcare,27874,2076242192.16,76369.26,39.43,2,Low,8.73,82.05,9.93,7.17,86.7,70.99,No,23188.36,9057.14
C0883,2018,Healthcare,27874,2355309491.27,60050.88,40.64,2,Medium,8.81,84.73,7.9,9.22,77.61,69.76,No,23852.19,16592.52
C0883,2019,Healthcare,27874,2525805643.54,85006.53,40.14,3,Medium,10.0,85.18,8.02,8.72,84.61,65.0,No,22412.7,15153.33
C0883,2020,Healthcare,27874,2098748676.4,75993.24,52.17,4,Medium,10.0,85.15,7.58,3.03,85.48,60.75,Yes,19688.54,12524.12
C0883,2021,Healthcare,27874,2271638935.97,85860.39,47.6,4,Medium,8.83,83.24,9.0,3.88,83.14,72.41,Yes,24878.63,19202.77
C0883,2022,Healthcare,27874,2527483364.15,46540.68,51.73,4,Medium,8.96,83.75,7.79,4.9,91.58,69.01,No,15394.23,10505.11
C0883,2023,Healthcare,27874,3498020289.49,57787.91,57.94,4,Medium,9.92,84.51,8.09,8.6,82.32,77.75,No,23008.46,13611.67
C0883,2024,Healthcare,27874,3477903916.89,74848.38,59.39,2,Medium,9.66,89.28,6.22,7.54,82.55,70.28,Yes,19151.5,14168.57
C0884,2015,Healthcare,47407,8620936359.96,113717.31,41.54,2,Medium,7.14,78.89,11.33,7.8,74.21,71.74,Yes,40532.04,24019.45
C0884,2016,Healthcare,47407,8607270926.47,137404.25,41.3,1,Medium,6.76,82.97,10.21,-0.16,70.64,74.04,No,33847.49,22026.54
C0884,2017,Healthcare,47407,10494247580.03,92099.48,48.48,4,Medium,6.55,82.39,9.06,10.33,76.91,75.22,Yes,39065.89,19642.58
C0884,2018,Healthcare,47407,10322488356.15,108391.39,36.15,2,Low,6.76,78.09,11.63,6.19,70.34,72.53,Yes,35734.81,24488.52
C0884,2019,Healthcare,47407,12563109028.22,104157.81,57.6,4,Medium,7.16,85.44,9.79,9.87,87.51,71.07,No,38038.15,29611.15
C0884,2020,Healthcare,47407,11596827526.8,130698.44,48.84,3,Medium,6.01,86.18,11.77,6.11,72.65,73.63,No,41814.51,16840.89
C0884,2021,Healthcare,47407,12142027961.52,108916.95,55.03,7,Medium,7.48,80.35,11.11,5.87,76.27,72.9,No,45265.61,16245.33
C0884,2022,Healthcare,47407,13431121572.53,133392.14,55.59,7,Medium,8.35,92.62,8.52,6.54,87.09,70.79,No,31715.19,20507.82
C0884,2023,Healthcare,47407,12978245288.89,119981.56,54.93,5,Medium,8.49,82.32,7.71,5.25,81.13,67.89,Yes,34065.34,13656.97
C0884,2024,Healthcare,47407,16606549814.9,126584.04,58.7,6,Medium,6.86,84.43,12.44,7.56,84.68,77.34,No,41505.1,28223.35
C0885,2015,Healthcare,20080,11282734172.74,123170.45,31.52,4,Low,6.15,82.64,13.37,6.08,75.31,77.63,Yes,17344.72,11829.7
C0885,2016,Healthcare,20080,12468904119.95,136240.71,34.32,4,Low,7.64,83.38,8.51,10.51,77.12,70.77,Yes,17893.98,12970.44
C0885,2017,Healthcare,20080,12629232633.79,104784.3,43.73,4,Medium,6.33,83.11,10.59,5.8,78.52,66.15,No,14422.13,12906.79
C0885,2018,Healthcare,20080,12916025657.28,119612.19,47.41,5,Medium,7.43,82.0,9.57,4.61,82.83,69.33,No,16621.67,14391.52
C0885,2019,Healthcare,20080,13358668692.22,136220.98,49.01,4,Medium,5.86,82.12,13.0,4.31,74.78,69.48,No,14286.27,11166.08
C0885,2020,Healthcare,20080,12465268343.02,114076.93,51.5,5,Medium,7.62,88.66,7.94,2.01,78.36,68.48,Yes,16885.84,13342.83
C0885,2021,Healthcare,20080,14757054780.1,71825.53,38.94,4,Low,6.19,80.46,11.7,4.58,70.5,62.32,No,16966.19,9211.17
C0885,2022,Healthcare,20080,23761711471.63,132781.96,53.38,5,Medium,7.38,81.59,7.52,11.23,85.25,70.16,No,13448.14,9291.27
C0885,2023,Healthcare,20080,22357113145.97,170635.56,61.32,5,Medium,8.38,87.71,4.71,8.92,92.53,71.97,Yes,18202.73,10646.09
C0885,2024,Healthcare,20080,21313601631.14,132654.47,60.19,6,Medium,8.02,79.74,8.23,7.32,80.55,70.86,Yes,18622.13,12928.45
C0886,2015,Retail,49420,11346438104.94,233045.22,37.04,2,Low,7.53,79.92,9.17,3.94,69.18,71.92,Yes,24213.21,15045.25
C0886,2016,Retail,49420,11764952922.42,293716.76,46.32,3,Medium,5.43,79.0,10.69,3.69,72.42,62.48,Yes,25861.67,18461.56
C0886,2017,Retail,49420,13003668402.46,307208.65,41.49,3,Medium,6.69,83.64,10.44,7.05,71.53,70.16,Yes,18996.92,14978.77
C0886,2018,Retail,49420,15092790779.53,267045.34,54.46,4,Medium,7.47,85.9,10.29,9.98,88.64,72.47,Yes,24065.6,10079.27
C0886,2019,Retail,49420,15424316384.9,299166.8,49.83,5,Medium,6.96,82.44,9.5,7.98,79.82,74.19,No,22168.82,19638.6
C0886,2020,Retail,49420,15921536934.78,290114.07,45.17,3,Medium,6.9,83.05,12.05,7.01,72.78,65.94,Yes,22333.02,19991.84
C0886,2021,Retail,49420,21082406255.82,289199.65,62.57,5,Medium,7.9,83.58,7.63,10.88,94.0,68.52,Yes,31077.79,25813.04
C0886,2022,Retail,49420,14976565187.92,272575.93,51.87,4,Medium,7.38,84.67,10.72,4.05,77.55,69.23,Yes,18349.68,12803.81
C0886,2023,Retail,49420,14241132530.12,392957.98,51.5,5,Medium,7.61,80.75,7.62,2.88,79.23,75.79,Yes,23013.91,10656.43
C0886,2024,Retail,49420,26685545875.78,241470.22,55.19,5,Medium,9.09,91.09,7.17,9.97,79.77,74.26,No,22200.51,9468.96
C0887,2015,Healthcare,6402,6112679947.51,15383.02,28.92,1,Low,7.74,82.22,9.56,5.66,77.95,70.59,No,5856.72,3815.05
C0887,2016,Healthcare,6402,6393658109.26,22058.69,33.75,1,Low,6.4,77.56,10.83,4.6,68.49,65.37,Yes,5542.45,4012.63
C0887,2017,Healthcare,6402,7291120058.66,22897.63,24.72,2,Low,5.7,75.22,11.9,9.21,71.18,59.23,No,6752.56,3713.54
C0887,2018,Healthcare,6402,7666584940.92,14157.43,39.75,5,Low,6.61,74.78,11.73,7.84,70.25,64.76,Yes,4634.54,2961.38
C0887,2019,Healthcare,6402,7958639692.16,25551.69,30.42,3,Low,5.45,78.79,11.81,6.82,66.92,65.75,No,5618.55,4978.81
C0887,2020,Healthcare,6402,7041535207.81,14718.99,36.05,2,Low,6.9,73.06,13.23,2.87,83.78,64.17,No,5190.52,4532.42
C0887,2021,Healthcare,6402,8975672203.05,18797.91,46.89,4,Medium,7.13,86.22,11.06,6.61,78.37,67.16,No,4480.18,3749.86
C0887,2022,Healthcare,6402,9065594268.83,18348.08,45.25,3,Medium,7.54,80.6,11.1,5.79,81.52,81.49,Yes,6620.75,4305.75
C0887,2023,Healthcare,6402,10561241090.36,20411.77,55.15,3,Medium,6.33,79.22,10.43,7.07,80.68,73.95,Yes,4760.0,3971.19
C0887,2024,Healthcare,6402,9151255653.94,21636.58,51.93,4,Medium,7.0,89.11,8.28,4.59,79.73,81.57,Yes,5804.62,1813.91
